               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 477,            0.009695,           0.0047253,          0.00068067,             0.99626,                   1,               0.995,             0.94344,           0.0046258,           0.0018232,          0.00020566,           0.0005752,           0.0005752,           0.0005752
                 478,           0.0094304,           0.0049571,          0.00069573,             0.99624,                   1,               0.995,             0.94024,           0.0045862,           0.0018168,          0.00020466,           0.0005554,           0.0005554,           0.0005554
                 479,            0.010053,           0.0058216,          0.00071322,             0.99649,                   1,               0.995,              0.9439,           0.0046728,              0.0018,           0.0002025,           0.0005356,           0.0005356,           0.0005356
                 480,            0.011186,           0.0058429,           0.0014477,             0.99644,                   1,               0.995,             0.94476,           0.0046526,           0.0017794,           0.0001989,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0098485,           0.0050565,           0.0013099,             0.99655,                   1,               0.995,             0.94868,           0.0046552,           0.0017814,          0.00019479,            0.000496,            0.000496,            0.000496
                 482,            0.012223,           0.0048161,          0.00096423,             0.99655,                   1,               0.995,             0.94322,           0.0046191,           0.0017761,          0.00019227,           0.0004762,           0.0004762,           0.0004762
                 483,           0.0099419,           0.0048249,          0.00073716,             0.99652,                   1,               0.995,             0.94475,           0.0045496,           0.0017744,          0.00018955,           0.0004564,           0.0004564,           0.0004564
                 484,            0.013407,            0.005673,            0.001004,             0.99653,                   1,               0.995,             0.94189,           0.0045893,           0.0017937,          0.00018824,           0.0004366,           0.0004366,           0.0004366
                 485,            0.010879,           0.0053964,          0.00087298,             0.99655,                   1,               0.995,             0.94432,           0.0046807,           0.0018069,          0.00018594,           0.0004168,           0.0004168,           0.0004168
                 486,           0.0089643,           0.0048763,          0.00068086,             0.99652,                   1,               0.995,             0.94208,           0.0046157,           0.0017952,          0.00018213,            0.000397,            0.000397,            0.000397
                 487,            0.010907,           0.0050995,          0.00094053,             0.99647,                   1,               0.995,             0.94845,           0.0045568,           0.0017864,            0.000178,           0.0003772,           0.0003772,           0.0003772
                 488,            0.011671,           0.0050648,          0.00084068,             0.99643,                   1,               0.995,             0.94749,           0.0045319,           0.0017896,          0.00017533,           0.0003574,           0.0003574,           0.0003574
                 489,            0.010149,           0.0053551,          0.00060286,             0.99633,                   1,               0.995,             0.94544,           0.0045417,           0.0018082,          0.00017168,           0.0003376,           0.0003376,           0.0003376
                 490,            0.011941,           0.0046388,           0.0010352,             0.99632,                   1,               0.995,             0.94819,           0.0045211,           0.0018111,          0.00016998,           0.0003178,           0.0003178,           0.0003178
                 491,            0.012062,           0.0052965,           0.0013622,             0.99637,                   1,               0.995,             0.94714,           0.0045098,           0.0018107,          0.00016804,            0.000298,            0.000298,            0.000298
                 492,            0.010951,           0.0054328,          0.00071602,             0.99644,                   1,               0.995,             0.94655,           0.0045434,           0.0018037,          0.00016696,           0.0002782,           0.0002782,           0.0002782
                 493,             0.00989,           0.0043542,          0.00066375,             0.99661,                   1,               0.995,             0.94485,            0.004583,           0.0017994,          0.00016445,           0.0002584,           0.0002584,           0.0002584
                 494,            0.013228,           0.0050158,          0.00085777,             0.99657,                   1,               0.995,             0.94327,           0.0046124,           0.0017964,          0.00016305,           0.0002386,           0.0002386,           0.0002386
                 495,            0.011173,           0.0048475,          0.00076061,              0.9966,                   1,               0.995,             0.94905,           0.0045586,            0.001784,           0.0001612,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0093712,           0.0049981,          0.00064852,             0.99659,                   1,               0.995,             0.95158,           0.0044924,           0.0017761,          0.00015959,            0.000199,            0.000199,            0.000199
                 497,           0.0095864,           0.0053137,          0.00063448,             0.99663,                   1,               0.995,             0.95315,           0.0045005,           0.0017653,          0.00015806,           0.0001792,           0.0001792,           0.0001792
                 498,            0.011523,           0.0052445,           0.0015562,             0.99663,                   1,               0.995,             0.94966,           0.0045151,           0.0017622,          0.00015679,           0.0001594,           0.0001594,           0.0001594
                 499,            0.011461,           0.0051763,           0.0008985,             0.99668,                   1,               0.995,             0.94858,           0.0045112,            0.001756,          0.00015485,           0.0001396,           0.0001396,           0.0001396
